session_id,gps_date,gps_time,latitude,longitude,velocity,course,satellites_in_view,satellites_used,hdop
20260609_190003,6/9/2026,31:43.0,32.1029233,36.1142828,1.267,177.79,10,8,0.98
20260609_190003,6/9/2026,31:44.0,32.102912,36.1142843,1.165,176.74,10,9,0.98
20260609_190003,6/9/2026,31:45.0,32.102901,36.1142833,1.16,182.4,10,9,0.98
20260609_190003,6/9/2026,31:46.0,32.1028893,36.114281,1.248,188.81,10,9,0.92
20260609_190003,6/9/2026,31:47.0,32.1028773,36.1142787,1.287,190.04,10,9,0.92
20260609_190003,6/9/2026,31:48.0,32.1028663,36.114278,1.203,186.6,10,9,0.92
20260609_190003,6/9/2026,31:49.0,32.102855,36.1142783,1.235,183.14,10,9,0.92
20260609_190003,6/9/2026,31:50.0,32.102843,36.1142783,1.368,181.18,10,9,0.92
20260609_190003,6/9/2026,31:51.0,32.1028313,36.1142787,1.256,178.53,10,9,0.92
20260609_190003,6/9/2026,31:52.0,32.1028203,36.1142782,1.199,180.45,10,9,0.92
20260609_190003,6/9/2026,31:53.0,32.102809,36.1142773,1.289,181.71,10,9,0.92
20260609_190003,6/9/2026,31:54.0,32.1027972,36.1142775,1.289,180.68,10,9,0.92
20260609_190003,6/9/2026,31:55.0,32.1027853,36.1142775,1.276,179.88,10,9,0.92
20260609_190003,6/9/2026,31:56.0,32.102774,36.1142777,1.292,180.67,10,9,0.92
20260609_190003,6/9/2026,31:57.0,32.102763,36.1142777,1.244,180.12,10,9,0.92
20260609_190003,6/9/2026,31:58.0,32.1027507,36.1142772,1.306,180.71,10,9,0.92
20260609_190003,6/9/2026,31:59.0,32.1027383,36.1142768,1.298,181.84,10,9,0.92
20260609_190003,6/9/2026,32:00.0,32.1027267,36.1142755,1.25,184.26,10,9,0.92
20260609_190003,6/9/2026,32:01.0,32.102716,36.1142755,1.147,183.4,10,9,0.92
20260609_190003,6/9/2026,32:02.0,32.102704,36.114276,1.252,180.89,10,9,0.92
20260609_190003,6/9/2026,32:03.0,32.1026922,36.1142763,1.351,180.92,10,8,0.98
20260609_190003,6/9/2026,32:04.0,32.1026808,36.114276,1.327,181.28,10,8,0.98
20260609_190003,6/9/2026,32:05.0,32.1026693,36.114275,1.374,182.41,10,9,0.98
20260609_190003,6/9/2026,32:06.0,32.1026575,36.114274,1.406,183.13,10,9,0.98
20260609_190003,6/9/2026,32:07.0,32.1026457,36.1142727,1.292,184.85,10,9,0.98
20260609_190003,6/9/2026,32:08.0,32.102635,36.1142713,1.199,187.39,10,9,0.98
20260609_190003,6/9/2026,32:09.0,32.1026233,36.1142698,1.396,186.97,10,9,0.98
20260609_190003,6/9/2026,32:10.0,32.1026117,36.1142685,1.367,183.66,10,9,0.98
20260609_190003,6/9/2026,32:11.0,32.1026008,36.114267,1.171,185.85,10,9,0.98
20260609_190003,6/9/2026,32:12.0,32.1025907,36.1142668,1.113,183.45,10,9,0.98
20260609_190003,6/9/2026,32:13.0,32.1025805,36.1142675,1.063,181.39,10,9,0.98
20260609_190003,6/9/2026,32:14.0,32.1025703,36.114267,1.136,182.38,10,9,0.98
20260609_190003,6/9/2026,32:15.0,32.1025593,36.1142667,1.164,182.33,10,9,0.98
20260609_190003,6/9/2026,32:16.0,32.1025473,36.1142675,1.223,179.45,10,9,0.98
20260609_190003,6/9/2026,32:17.0,32.1025353,36.114267,1.28,180.99,10,9,0.98
20260609_190003,6/9/2026,32:18.0,32.1025242,36.1142655,1.192,178.85,10,9,0.98
20260609_190003,6/9/2026,32:19.0,32.1025115,36.1142638,1.259,183.05,10,9,0.98
20260609_190003,6/9/2026,32:20.0,32.1024992,36.1142608,1.306,186.36,10,9,0.98
20260609_190003,6/9/2026,32:21.0,32.1024868,36.1142588,1.288,185.27,10,9,0.98
20260609_190003,6/9/2026,32:22.0,32.1024747,36.1142572,1.283,185.74,10,9,0.98
20260609_190003,6/9/2026,32:23.0,32.102464,36.114256,1.092,184.11,10,9,0.92
20260609_190003,6/9/2026,32:24.0,32.1024527,36.1142557,1.268,181.8,10,9,0.92
20260609_190003,6/9/2026,32:25.0,32.1024412,36.1142543,1.162,183.23,10,9,0.92
20260609_190003,6/9/2026,32:26.0,32.10243,36.1142525,1.207,185.7,10,9,0.92
20260609_190003,6/9/2026,32:27.0,32.1024188,36.1142503,1.19,188.69,10,9,0.92
20260609_190003,6/9/2026,32:28.0,32.1024073,36.1142477,1.241,191.73,10,9,0.92
20260609_190003,6/9/2026,32:29.0,32.1023958,36.1142455,1.237,190.13,10,9,0.92
20260609_190003,6/9/2026,32:30.0,32.1023835,36.1142435,1.275,189.91,10,9,0.92
20260609_190003,6/9/2026,32:31.0,32.1023722,36.1142413,1.257,189.8,10,9,0.92
20260609_190003,6/9/2026,32:32.0,32.1023603,36.1142398,1.242,187.89,10,9,0.92
20260609_190003,6/9/2026,32:33.0,32.10235,36.1142382,1.19,188.77,10,9,0.92
20260609_190003,6/9/2026,32:34.0,32.1023398,36.1142363,1.187,188.53,10,9,0.92
20260609_190003,6/9/2026,32:35.0,32.10233,36.1142345,1.218,186.82,10,9,0.92
20260609_190003,6/9/2026,32:36.0,32.1023182,36.114235,1.16,182.98,10,9,0.92
20260609_190003,6/9/2026,32:37.0,32.1023077,36.1142342,1.226,184.73,10,8,0.98
20260609_190003,6/9/2026,32:38.0,32.1022965,36.1142348,1.225,180.45,10,8,0.98
20260609_190003,6/9/2026,32:39.0,32.1022855,36.114235,1.192,179.81,10,9,0.98
20260609_190003,6/9/2026,32:40.0,32.1022758,36.1142338,1.064,183.46,10,9,0.98
20260609_190003,6/9/2026,32:41.0,32.102264,36.1142322,1.32,184.82,10,9,0.98
20260609_190003,6/9/2026,32:42.0,32.1022522,36.1142305,1.245,185.83,10,9,0.98
20260609_190003,6/9/2026,32:43.0,32.102241,36.11423,1.199,183.45,10,9,0.92
20260609_190003,6/9/2026,32:44.0,32.102231,36.1142292,1.101,180.41,10,8,0.98
20260609_190003,6/9/2026,32:45.0,32.1022192,36.1142302,1.199,179.26,10,9,0.92
20260609_190003,6/9/2026,32:46.0,32.1022102,36.114229,1.049,184.06,10,9,0.92
20260609_190003,6/9/2026,32:47.0,32.1021987,36.1142277,1.221,185.83,10,9,0.92
20260609_190003,6/9/2026,32:48.0,32.1021888,36.1142268,1.22,185.72,10,9,0.92
20260609_190003,6/9/2026,32:49.0,32.1021795,36.1142263,1.101,183.89,10,9,0.92
20260609_190003,6/9/2026,32:50.0,32.1021668,36.1142272,1.141,179.64,10,8,0.98
20260609_190003,6/9/2026,32:51.0,32.1021535,36.1142277,1.215,179.39,10,8,0.98
20260609_190003,6/9/2026,32:52.0,32.1021417,36.1142277,1.253,179.59,10,8,0.98
20260609_190003,6/9/2026,32:53.0,32.102129,36.1142278,1.346,180.07,10,8,0.98
20260609_190003,6/9/2026,32:54.0,32.1021173,36.1142275,1.238,181.37,10,9,0.98
20260609_190003,6/9/2026,32:55.0,32.1021057,36.1142263,1.314,184.01,10,9,0.98
20260609_190003,6/9/2026,32:56.0,32.1020943,36.114225,1.299,185.2,10,9,0.98
20260609_190003,6/9/2026,32:57.0,32.1020828,36.1142233,1.303,187.03,10,9,0.98
20260609_190003,6/9/2026,32:58.0,32.1020715,36.1142212,1.162,189.33,10,8,0.98
20260609_190003,6/9/2026,32:59.0,32.1020597,36.1142205,1.192,186.51,10,8,0.98
20260609_190003,6/9/2026,33:00.0,32.102046,36.1142212,1.339,181.01,10,8,0.98
20260609_190003,6/9/2026,33:01.0,32.1020322,36.114223,1.248,178.69,10,8,0.98
20260609_190003,6/9/2026,33:02.0,32.1020205,36.1142225,1.128,180.94,10,9,0.98
20260609_190003,6/9/2026,33:03.0,32.1020075,36.114223,1.189,180.86,10,9,0.98
20260609_190003,6/9/2026,33:04.0,32.1019967,36.1142235,1.148,180.15,10,9,1.03
20260609_190003,6/9/2026,33:05.0,32.1019833,36.114224,1.388,180.54,10,9,0.98
20260609_190003,6/9/2026,33:06.0,32.1019698,36.1142235,1.704,180.17,10,9,1.2
20260609_190003,6/9/2026,33:07.0,32.101958,36.1142227,1.498,181.59,10,9,1.15
20260609_190003,6/9/2026,33:08.0,32.1019455,36.1142227,1.535,174.45,10,8,1.06
20260609_190003,6/9/2026,33:09.0,32.1019323,36.1142232,1.307,183.96,8,8,1.14
20260609_190003,6/9/2026,33:10.0,32.1019213,36.1142225,1.444,190.13,10,8,1.12
20260609_190003,6/9/2026,33:11.0,32.10190798,36.11422181,1.283,181.61,10,9,1.14
20260609_190003,6/9/2026,33:12.0,32.1018953,36.1142205,1.276,185.74,10,9,1.05
20260609_190003,6/9/2026,33:13.0,32.1018838,36.114218,1.455,193.21,10,9,1.14
20260609_190003,6/9/2026,33:14.0,32.1018715,36.1142163,1.569,185.91,9,8,1.04
20260609_190003,6/9/2026,33:15.0,32.1018593,36.1142145,1.479,187.61,10,8,1.15
20260609_190003,6/9/2026,33:16.0,32.1018468,36.1142132,1.532,185.66,10,8,1.14
20260609_190003,6/9/2026,33:17.0,32.1018357,36.1142118,1.031,179.19,10,9,1.12
20260609_190003,6/9/2026,33:18.0,32.1018247,36.1142107,1.351,178.89,10,8,1.1
20260609_190003,6/9/2026,33:19.0,32.1018128,36.1142093,1.22,188.14,10,7,1.54
20260609_190003,6/9/2026,33:20.0,32.10180089,36.11420773,1.2,189.17,10,7,1.25
20260609_190003,6/9/2026,33:21.0,32.10178968,36.1142074,1.076,182.65,10,7,1.27
20260609_190003,6/9/2026,33:22.0,32.1017784,36.11420773,1.357,179.37,10,7,1.15
20260609_190003,6/9/2026,33:23.0,32.10176685,36.11420766,1.347,187.99,10,7,1.49
20260609_190003,6/9/2026,33:24.0,32.10175519,36.11420706,1.402,182.93,10,7,1.72
20260609_190003,6/9/2026,33:25.0,32.10174472,36.11420744,1.331,182.09,10,8,1.25
20260609_190003,6/9/2026,33:26.0,32.10173451,36.11420757,1.285,180.4,10,8,1.37
20260609_190003,6/9/2026,33:27.0,32.1017243,36.11420711,1.266,181.3,10,6,1.13
20260609_190003,6/9/2026,33:28.0,32.10171452,36.11420526,0.96,194.76,10,8,1.38
20260609_190003,6/9/2026,33:29.0,32.10170595,36.11420475,0.792,186.45,8,6,1.41
20260609_190003,6/9/2026,33:30.0,32.10169683,36.11420544,1.11,177.61,10,8,1.3
20260609_190003,6/9/2026,33:31.0,32.10168797,36.11420756,1.134,169.85,10,7,1.15
20260609_190003,6/9/2026,33:32.0,32.10168031,36.11420772,1.083,178.01,10,8,1.58
20260609_190003,6/9/2026,33:33.0,32.10167294,36.11420742,0.707,178.73,10,8,1.43
20260609_190003,6/9/2026,33:34.0,32.10166691,36.11420829,0.495,180.27,10,6,1.32
20260609_190003,6/9/2026,33:35.0,32.10166071,36.11420809,0.855,180.95,10,8,1.51
20260609_190003,6/9/2026,33:36.0,32.1016556,36.11420715,0.429,177.17,10,7,1.72
20260609_190003,6/9/2026,33:37.0,32.10165209,36.11420702,0.189,176.09,10,6,1.52
20260609_190003,6/9/2026,33:38.0,32.10164796,36.11420672,0.239,175.74,8,7,1.08
20260609_190003,6/9/2026,33:39.0,32.10164404,36.11420507,0.226,172.89,10,8,1.49
20260609_190003,6/9/2026,33:40.0,32.10164055,36.11420397,0.601,175.77,10,7,1.31
20260609_190003,6/9/2026,33:41.0,32.10163856,36.11420058,0.201,175.7,10,6,1.24
20260609_190003,6/9/2026,33:42.0,32.10163827,36.114196,0.248,174.02,9,7,1.37
20260609_190003,6/9/2026,33:43.0,32.10164176,36.1141898,0.534,204.02,8,6,1.31
20260609_190003,6/9/2026,33:44.0,32.1016449,36.1141832,0.504,234.02,8,7,1.44
20260609_190003,6/9/2026,33:45.0,32.10164992,36.11417641,1.047,264.02,10,7,1.49
20260609_190003,6/9/2026,33:46.0,32.1016568,36.11416918,0.825,294.02,10,8,1.12
20260609_190003,6/9/2026,33:47.0,32.10166164,36.11416195,1.006,312.05,8,8,1.29
20260609_190003,6/9/2026,33:48.0,32.1016706,36.11415676,0.884,334.05,10,6,1.33
20260609_190003,6/9/2026,33:49.0,32.10168058,36.11414855,1.242,324.4,10,7,1.3
20260609_190003,6/9/2026,33:50.0,32.10168831,36.11414125,0.934,325.13,10,6,1.73
20260609_190003,6/9/2026,33:51.0,32.10169624,36.11413478,0.864,326.72,10,7,1.28
20260609_190003,6/9/2026,33:52.0,32.10170311,36.11413031,0.972,331.57,10,6,1.59
20260609_190003,6/9/2026,33:53.0,32.10170878,36.11412568,0.894,327.62,10,6,1.53
20260609_190003,6/9/2026,33:54.0,32.10171727,36.11412351,0.841,347.27,8,6,1.39
20260609_190003,6/9/2026,33:55.0,32.10172652,36.11412088,1.273,347.95,10,6,1.42
20260609_190003,6/9/2026,33:56.0,32.10173345,36.11411539,0.805,325.95,10,8,1.7
20260609_190003,6/9/2026,33:57.0,32.10174233,36.11411903,0.915,355.95,10,7,1.8
20260609_190003,6/9/2026,33:58.0,32.10175065,36.11411715,1.065,349.07,8,8,1.67
20260609_190003,6/9/2026,33:59.0,32.10175647,36.11411305,0.871,329.96,10,6,1.4
20260609_190003,6/9/2026,34:00.0,32.10176427,36.11411475,0.778,351.96,10,8,1.34
20260609_190003,6/9/2026,34:01.0,32.10177231,36.11411464,1.033,2.67,10,7,1.35
20260609_190003,6/9/2026,34:02.0,32.10178332,36.11411806,1.429,16.12,10,6,1.66
20260609_190003,6/9/2026,34:03.0,32.10178873,36.11411618,0.756,13.22,10,6,1.4
20260609_190003,6/9/2026,34:04.0,32.10179688,36.11411735,1.092,6.67,10,7,1.51
20260609_190003,6/9/2026,34:05.0,32.10180532,36.11411609,0.761,353.21,10,8,1.9
20260609_190003,6/9/2026,34:06.0,32.10180964,36.11412352,1.004,23.21,8,8,1.35
20260609_190003,6/9/2026,34:07.0,32.10182423,36.11413163,1.686,23.46,10,6,1.17
20260609_190003,6/9/2026,34:08.0,32.10183087,36.11413105,0.629,1.46,9,7,1.64
20260609_190003,6/9/2026,34:09.0,32.10183965,36.11413461,1.167,19.55,8,6,1.48
20260609_190003,6/9/2026,34:10.0,32.10185134,36.11413731,1.461,10.04,10,6,1.59
20260609_190003,6/9/2026,34:11.0,32.10185437,36.11414269,0.502,10.45,10,7,1.26
20260609_190003,6/9/2026,34:12.0,32.10186437,36.11415199,1.618,32.45,10,8,1.18
20260609_190003,6/9/2026,34:13.0,32.10187057,36.11414919,0.933,2.45,10,8,1.48
20260609_190003,6/9/2026,34:14.0,32.1018799,36.11415053,0.941,7.04,10,7,1.28
20260609_190003,6/9/2026,34:15.0,32.10188725,36.11416223,1.551,37.04,10,7,1.62
20260609_190003,6/9/2026,34:16.0,32.10189769,36.11417071,1.599,36.46,8,6,1.86
20260609_190003,6/9/2026,34:17.0,32.10190228,36.11417601,0.546,47.15,10,8,1.29
20260609_190003,6/9/2026,34:18.0,32.10190927,36.11417867,0.635,25.15,10,8,1.31
20260609_190003,6/9/2026,34:19.0,32.10191603,36.11418382,1.075,30.22,10,7,1.52
20260609_190003,6/9/2026,34:20.0,32.10192341,36.11418908,0.742,26.83,10,7,1.22
20260609_190003,6/9/2026,34:21.0,32.10193076,36.11419543,0.887,38.86,8,7,1.72
20260609_190003,6/9/2026,34:22.0,32.10193551,36.11420204,0.593,56.06,10,8,1.24
20260609_190003,6/9/2026,34:23.0,32.10194154,36.11421043,1.213,47.95,10,6,1.75
20260609_190003,6/9/2026,34:24.0,32.10194822,36.11421066,0.581,17.95,8,6,1.45
20260609_190003,6/9/2026,34:25.0,32.10194956,36.11422631,1.283,47.95,8,8,1.38
20260609_190003,6/9/2026,34:26.0,32.10195607,36.11422383,0.921,17.95,8,8,1.67
20260609_190003,6/9/2026,34:27.0,32.10196185,36.11423497,1.365,47.95,8,7,1.36
20260609_190003,6/9/2026,34:28.0,32.10195937,36.11423478,0.133,45.05,10,8,1.4
20260609_190003,6/9/2026,34:29.0,32.10196527,36.11424429,1.267,50.32,9,7,1.15
20260609_190003,6/9/2026,34:30.0,32.10197276,36.11424766,1.072,28.32,10,8,1.14
20260609_190003,6/9/2026,34:31.0,32.10197729,36.1142535,0.615,48.99,10,6,1.15
20260609_190003,6/9/2026,34:32.0,32.10197849,36.11424543,1.015,18.99,9,8,1.71
20260609_190003,6/9/2026,34:33.0,32.10198424,36.11425535,1.025,48.99,10,8,1.61
20260609_190003,6/9/2026,34:34.0,32.10197869,36.1142574,0.471,47.55,9,7,1.42
20260609_190003,6/9/2026,34:35.0,32.10198557,36.11425626,0.644,17.55,10,6,1.29
20260609_190003,6/9/2026,34:36.0,32.1019845,36.11425756,0.276,16.68,10,8,1.55
20260609_190003,6/9/2026,34:37.0,32.10198204,36.11426121,0.567,16.11,9,8,1.66
20260609_190003,6/9/2026,34:38.0,32.10198274,36.11425753,0.5,15.69,9,8,1.58
20260609_190003,6/9/2026,34:39.0,32.10198271,36.11426392,0.43,17.16,10,8,1.3
20260609_190003,6/9/2026,34:40.0,32.10197429,36.11425796,0.855,355.16,10,9,1.56
20260609_190003,6/9/2026,34:41.0,32.10198477,36.11426023,1.412,9.16,8,8,1.59
20260609_190003,6/9/2026,34:42.0,32.10198069,36.1142673,0.591,31.16,10,8,1.34
20260609_190003,6/9/2026,34:43.0,32.10198026,36.11425756,0.736,9.16,10,6,1.46
20260609_190003,6/9/2026,34:44.0,32.10197962,36.11425771,0.271,8.45,10,9,1.6
20260609_190003,6/9/2026,34:45.0,32.10198487,36.11426587,0.724,30.45,8,7,1.41
20260609_190003,6/9/2026,34:46.0,32.1019831,36.11426378,0.087,0,10,9,1.44
20260609_190003,6/9/2026,34:47.0,32.10198211,36.11426248,0.333,356.31,10,7,1.58
20260609_190003,6/9/2026,34:48.0,32.1019877,36.11425,1.551,334.31,10,9,1.26
20260609_190003,6/9/2026,34:49.0,32.10197828,36.11425742,1.425,356.31,10,9,1.62
20260609_190003,6/9/2026,34:50.0,32.10198613,36.11425303,1.069,342.31,10,9,1.38
20260609_190003,6/9/2026,34:51.0,32.10198172,36.11426464,1.033,4.31,10,7,1.15
20260609_190003,6/9/2026,34:52.0,32.10198721,36.11426155,0.843,3.4,9,9,1.1
20260609_190003,6/9/2026,34:53.0,32.10198618,36.11425641,0.328,3.67,10,7,1
20260609_190003,6/9/2026,34:54.0,32.10199057,36.11426771,1.317,25.67,8,8,1.18
20260609_190003,6/9/2026,34:55.0,32.1019785,36.11426494,1.229,47.67,10,9,1.08
20260609_190003,6/9/2026,34:56.0,32.10197701,36.11425773,0.49,49.66,10,7,1.34
20260609_190003,6/9/2026,34:57.0,32.10198393,36.11425824,0.642,27.66,10,9,1.37
20260609_190003,6/9/2026,34:58.0,32.10197683,36.11424997,1.305,5.66,10,9,1.34
20260609_190003,6/9/2026,34:59.0,32.10197523,36.1142586,0.61,27.66,10,7,1.34
20260609_190003,6/9/2026,35:00.0,32.1019857,36.11426477,1.43,26.19,10,9,1.4
20260609_190003,6/9/2026,35:01.0,32.10198962,36.11426252,0.689,23.56,10,8,1.21
20260609_190003,6/9/2026,35:02.0,32.10197604,36.11426514,1.408,45.56,9,7,1.38
20260609_190003,6/9/2026,35:03.0,32.10198027,36.11426598,0.669,44.57,10,7,1.1
20260609_190003,6/9/2026,35:04.0,32.10198763,36.11427126,1.069,34.54,10,7,1.31
20260609_190003,6/9/2026,35:05.0,32.10198445,36.11426342,0.683,12.54,10,9,1.17
20260609_190003,6/9/2026,35:06.0,32.10199056,36.11425974,0.916,350.54,8,7,1.07
20260609_190003,6/9/2026,35:07.0,32.1019861,36.11425762,0.437,352.8,10,9,1.27
20260609_190003,6/9/2026,35:08.0,32.10198027,36.11425613,0.481,353.87,10,8,1.61
20260609_190003,6/9/2026,35:09.0,32.10198069,36.11426027,0.556,357.16,10,8,1.37
20260609_190003,6/9/2026,35:10.0,32.10197536,36.11425815,0.825,358.4,9,8,1.31
20260609_190003,6/9/2026,35:11.0,32.10198471,36.11425611,1.194,346.46,10,7,1.3
20260609_190003,6/9/2026,35:12.0,32.10197285,36.11426324,1.357,8.46,9,9,1.31
20260609_190003,6/9/2026,35:13.0,32.10198322,36.11425309,1.278,346.46,8,7,1.13
20260609_190003,6/9/2026,35:14.0,32.10198546,36.11425667,0.542,345.98,10,7,1.34
20260609_190003,6/9/2026,35:15.0,32.10198355,36.11425517,0.03,0,8,6,1.52
20260609_190003,6/9/2026,35:16.0,32.10198218,36.11426342,0.586,22,10,9,1.3
20260609_190003,6/9/2026,35:17.0,32.10197633,36.11425899,0.66,0,10,8,1.19
20260609_190003,6/9/2026,35:18.0,32.10198962,36.11425977,1.621,359.92,10,9,1.2
20260609_190003,6/9/2026,35:19.0,32.10198248,36.11426343,1.103,21.92,10,8,1.36
20260609_190003,6/9/2026,35:20.0,32.10197788,36.11426098,0.317,23.95,10,7,1.32
20260609_190003,6/9/2026,35:21.0,32.10198671,36.11425441,0.939,1.95,10,8,1.6
20260609_190003,6/9/2026,35:22.0,32.10199152,36.11426142,1.015,23.95,8,8,1.25
20260609_190003,6/9/2026,35:23.0,32.10197897,36.11425572,1.294,45.95,9,9,1.12
20260609_190003,6/9/2026,35:24.0,32.1019869,36.11426533,1.441,47.85,10,9,1.18
20260609_190003,6/9/2026,35:25.0,32.10197828,36.11426354,0.876,69.85,10,8,1.16
20260609_190003,6/9/2026,35:26.0,32.10198299,36.11425609,1.027,47.85,10,7,1.34
20260609_190003,6/9/2026,35:27.0,32.10197887,36.11425726,0.623,47.33,10,9,1.25
20260609_190003,6/9/2026,35:28.0,32.10198747,36.11425491,0.89,25.33,10,9,1.09
20260609_190003,6/9/2026,35:29.0,32.10198503,36.11426245,0.623,47.33,10,8,1.11
20260609_190003,6/9/2026,35:30.0,32.10197876,36.11426243,0.88,48.7,10,9,1.38
20260609_190003,6/9/2026,35:31.0,32.10198322,36.11425493,0.988,26.7,9,9,1.18
20260609_190003,6/9/2026,35:32.0,32.1019863,36.1142626,0.957,48.7,10,8,1.1
20260609_190003,6/9/2026,35:33.0,32.10198366,36.11425376,0.744,26.7,10,7,1.09
20260609_190003,6/9/2026,35:34.0,32.10198186,36.11424911,0.363,24.17,10,9,1.37
20260609_190003,6/9/2026,35:35.0,32.1019822,36.11425553,0.755,24.22,10,7,1.45
20260609_190003,6/9/2026,35:36.0,32.10198275,36.11426569,1.18,54.22,10,8,1.49
20260609_190003,6/9/2026,35:37.0,32.10198106,36.11425452,1.24,24.22,10,7,1.27
20260609_190003,6/9/2026,35:38.0,32.1019764,36.11425569,0.752,26.94,10,6,1.39
20260609_190003,6/9/2026,35:39.0,32.10197025,36.11425611,0.518,28.22,10,6,1.39
20260609_190003,6/9/2026,35:40.0,32.10196822,36.11425342,0.186,30.15,10,7,1.46
20260609_190003,6/9/2026,35:41.0,32.10196611,36.11425719,0.2,29.63,10,8,1.47
20260609_190003,6/9/2026,35:42.0,32.10195728,36.11424966,1.075,359.63,10,6,1.42
20260609_190003,6/9/2026,35:43.0,32.10194646,36.11424559,1.07,329.63,10,6,1.51
20260609_190003,6/9/2026,35:44.0,32.10193445,36.11424535,1.436,299.63,9,6,1.29
20260609_190003,6/9/2026,35:45.0,32.10192764,36.11423816,0.772,269.63,10,8,1.61
20260609_190003,6/9/2026,35:46.0,32.10191353,36.11423246,1.8,239.63,9,6,1.29
20260609_190003,6/9/2026,35:47.0,32.10190245,36.11423113,1.336,209.63,9,8,1.31
20260609_190003,6/9/2026,35:48.0,32.1018912,36.11422581,1.554,202.08,9,7,1.19
20260609_190003,6/9/2026,35:49.0,32.10187296,36.11422644,1.85,183.01,10,8,1.16
20260609_190003,6/9/2026,35:50.0,32.10185876,36.11421337,1.836,205.01,10,8,1.27
20260609_190003,6/9/2026,35:51.0,32.10184261,36.11421236,1.604,183.01,10,7,1.66
20260609_190003,6/9/2026,35:52.0,32.10182528,36.11420663,2.166,197.78,10,6,1.33
20260609_190003,6/9/2026,35:53.0,32.10180643,36.11420389,1.929,184.55,10,6,1.69
20260609_190003,6/9/2026,35:54.0,32.10178844,36.11420158,1.853,186.59,8,7,1.48
20260609_190003,6/9/2026,35:55.0,32.10177117,36.11419245,1.973,208.59,10,7,1.4
20260609_190003,6/9/2026,35:56.0,32.10175242,36.11418857,1.907,190.47,10,8,1.64
20260609_190003,6/9/2026,35:57.0,32.10173454,36.11418633,1.796,187.34,10,7,1.41
20260609_190003,6/9/2026,35:58.0,32.10171681,36.11418324,2.155,182.21,10,6,1.66
20260609_190003,6/9/2026,35:59.0,32.1016983,36.11417698,2.015,196.7,10,8,1.47
20260609_190003,6/9/2026,36:00.0,32.10168027,36.11417204,1.898,193.74,10,8,1.2
20260609_190003,6/9/2026,36:01.0,32.10166186,36.11416777,1.938,183.6,8,7,1.45
20260609_190003,6/9/2026,36:02.0,32.10164436,36.11416379,1.823,186.29,10,8,1.42
20260609_190003,6/9/2026,36:03.0,32.10162656,36.11415917,1.859,191.36,10,6,1.34
20260609_190003,6/9/2026,36:04.0,32.10160835,36.11415487,1.956,189.93,10,6,1.52
20260609_190003,6/9/2026,36:05.0,32.1015894,36.11415153,1.909,185.44,10,8,1.15
20260609_190003,6/9/2026,36:06.0,32.10157147,36.11414783,1.86,187.8,10,6,1.31
20260609_190003,6/9/2026,36:07.0,32.10155261,36.11414517,1.947,186.29,10,7,1.32
20260609_190003,6/9/2026,36:08.0,32.10153405,36.11414159,1.906,193.32,8,8,1.41
20260609_190003,6/9/2026,36:09.0,32.10151625,36.11413869,2.107,183.88,10,7,1.37
20260609_190003,6/9/2026,36:10.0,32.10149816,36.11413587,2.161,186.05,8,7,1.18
20260609_190003,6/9/2026,36:11.0,32.10148019,36.11413284,1.886,189.68,8,6,1.41
20260609_190003,6/9/2026,36:12.0,32.10146192,36.11412959,1.862,188.12,9,8,1.32
20260609_190003,6/9/2026,36:13.0,32.10144336,36.11412631,1.918,188.65,10,8,1.55
20260609_190003,6/9/2026,36:14.0,32.10142512,36.11412297,1.933,186.87,10,8,1.17
20260609_190003,6/9/2026,36:15.0,32.10140715,36.11411981,2.152,192.53,10,7,1.35
20260609_190003,6/9/2026,36:16.0,32.10138847,36.11411672,1.945,190.28,10,6,1.54
20260609_190003,6/9/2026,36:17.0,32.10136995,36.11411366,1.914,185.96,8,7,1.49
20260609_190003,6/9/2026,36:18.0,32.10135151,36.11411091,1.867,192.57,9,6,1.55
20260609_190003,6/9/2026,36:19.0,32.10133299,36.11410835,1.895,184.79,10,7,1.3
20260609_190003,6/9/2026,36:20.0,32.10131499,36.1141058,1.827,188.12,10,6,1.09
20260609_190003,6/9/2026,36:21.0,32.10129628,36.11410309,1.904,185.28,9,6,1.65
20260609_190003,6/9/2026,36:22.0,32.10127803,36.11410047,1.917,182.66,8,8,1.66
20260609_190003,6/9/2026,36:23.0,32.10125983,36.11409772,1.819,189.69,9,8,1.7
20260609_190003,6/9/2026,36:24.0,32.10124194,36.11409514,1.787,183.62,10,7,1.13
20260609_190003,6/9/2026,36:25.0,32.10122338,36.11409235,1.912,184.15,10,6,1.43
20260609_190003,6/9/2026,36:26.0,32.1012048,36.11408964,1.836,183.55,10,7,1.19
20260609_190003,6/9/2026,36:27.0,32.10118663,36.11408696,1.854,190.54,10,6,1.52
20260609_190003,6/9/2026,36:28.0,32.10116766,36.11408415,1.889,186.85,10,7,1.3
20260609_190003,6/9/2026,36:29.0,32.10114871,36.11408129,1.977,186.92,10,8,1.14
